CustomerID,Recency,Frequency,Monetary
714440,92,0.25,21250
743496,92,0.25,21250
594004,62,0.2,19000
1031310,62,0.25,17500
544712,62,0.2,14000
667885,31,0.25,18750
645301,31,0.25,18750
790718,31,0.25,18750
683144,62,0.25,18750
431995,31,0.2,17000
571226,31,0.4,30000
908049,62,0.25,23750
307264,62,0.17,12500
516320,62,0.2,15000
675374,31,0.25,23750
626385,62,0.25,18750
808374,62,0.25,45000
1022126,31,0.25,18750
642422,62,0.25,31250
520550,92,0.2,19000
1008178,92,0.25,17500
385974,62,0.2,14000
634759,62,0.25,18750
730899,62,0.25,26250
633632,31,0.25,18750
770614,92,0.25,21250
510020,92,0.2,15000
338387,31,0.33,26666
847135,92,0.25,26250
401364,92,0.2,6000
473227,92,0.2,21000
929479,92,0.25,18750
376134,92,0.2,15000
471069,92,0.2,23000
744116,62,0.25,26250
1041820,92,0.33,25000
904066,92,0.25,35795
501741,92,0.4,29000
693692,31,0.5,47500
593584,31,0.2,15000
383663,92,0.2,19000
681044,62,0.25,23750
294501,62,0.17,11666
799843,62,0.25,21250
705644,31,0.25,18750
842480,92,0.25,31250
856296,31,0.25,21250
947313,62,0.25,18750
676166,92,0.25,17500
484587,62,0.2,19000
1048431,62,0.33,35000
275070,92,0.33,22500
512953,31,0.2,15000
755429,92,0.25,26250
890649,62,0.25,26250
235638,31,0.17,17500
824483,92,0.25,33750
498868,62,0.2,25454
1032714,92,0.25,18750
649829,31,0.25,23750
81143,62,0.14,15000
354675,62,0.17,14166
153731,62,0.14,15000
202486,92,0.17,14166
599774,31,0.2,15000
939039,92,0.25,28750
921176,92,0.25,18750
849821,92,0.25,22500
863554,62,0.25,28750
991483,31,0.25,18750
413292,62,0.2,17000
564798,92,0.2,15000
173889,92,0.14,15000
705306,62,0.25,21250
382606,62,0.2,17000
261253,92,0.17,8333
925288,92,0.25,23750
896293,92,0.25,18750
413689,62,0.2,20000
740160,31,0.25,21250
862614,92,0.25,28750
574559,31,0.4,30000
768334,31,0.5,42500
239148,92,0.17,14166
306367,92,0.17,12500
435054,62,0.2,15000
590661,62,0.2,15000
965095,92,0.25,18750
1040369,92,0.33,25000
793980,62,0.25,26250
953499,31,0.25,23750
489238,31,0.4,34000
733949,92,0.25,21250
452013,62,0.2,19000
764920,92,0.25,20000
560523,31,0.4,50636
690507,31,0.25,18750
156606,62,0.14,12142
1027537,92,0.25,20000
357423,31,0.33,35000
778546,92,0.25,20000
654943,62,0.25,23750
1044127,31,0.33,35000
225338,62,0.17,12500
841940,62,0.25,18750
376184,92,0.2,16000
477450,31,0.4,30000
948660,31,0.25,18750
411232,62,0.2,14000
399710,62,0.2,17000
838371,62,0.25,23750
77089,92,0.14,15000
913883,92,0.25,23750
618266,62,0.25,23750
721481,31,0.25,18750
940017,31,0.25,23750
728109,92,0.25,26250
690080,62,0.25,21250
649532,31,0.25,26250
263515,92,0.17,17500
728989,31,0.25,21250
310791,31,0.17,12500
710394,62,0.25,27500
617396,31,0.25,23750
302619,92,0.17,12500
273612,31,0.17,11666
523779,31,0.2,23000
715077,62,0.25,23750
444715,62,0.2,12000
782711,62,0.25,21250
979853,62,0.25,23750
1020068,31,0.25,18750
672109,92,0.25,18750
1031883,92,0.25,18750
395875,62,0.2,14000
314592,31,0.33,15166
977154,31,0.5,37500
1034426,31,0.25,23750
1014251,31,0.25,18750
454721,92,0.2,19000
872622,62,0.5,31250
304026,92,0.17,14166
619294,31,0.25,21250
835567,92,0.25,26250
885226,31,0.25,21250
980700,31,0.25,23750
380381,31,0.2,14000
479033,62,0.2,19000
390816,92,0.2,19818
685587,59,0.25,16935
331306,31,0.33,25000
749082,31,0.5,42500
264068,31,0.17,14166
561396,31,0.2,19000
659426,92,0.25,28750
146234,62,0.14,22727
1013885,31,0.25,21250
855792,31,0.25,18750
903505,62,0.25,23750
339732,92,0.17,5000
438839,62,0.2,15000
534559,92,0.2,25000
825627,92,0.25,21250
773683,31,0.25,18750
960234,92,0.25,23750
842755,92,0.25,23750
828969,92,0.25,36250
805662,62,0.25,21250
410964,62,0.2,17000
759704,62,0.25,18750
907649,31,0.5,37500
784651,62,0.25,21250
987031,62,0.25,18750
135844,31,0.14,17857
420554,92,0.2,6000
413960,62,0.2,16000
157327,92,0.14,12142
282016,92,0.17,12500
303031,31,0.17,12500
891737,92,0.25,18750
279465,31,0.17,14166
517779,62,0.2,15000
790723,31,0.5,42500
363420,92,0.2,21000
700890,62,0.25,18750
1015172,62,0.25,18750
977479,31,0.25,31250
398362,62,0.2,14000
631603,62,0.25,28750
814987,31,0.25,23750
866161,92,0.25,31250
855776,62,0.25,23750
919384,31,0.25,21250
1039930,62,0.33,35000
158028,62,0.14,16428
929143,92,0.25,18750
611352,92,0.25,18750
879181,62,0.25,7500
791571,92,0.25,23750
725483,92,0.25,26250
310843,62,0.17,15833
761963,92,0.25,26250
804924,31,0.25,18750
335657,31,0.17,20833
753803,62,0.5,66022
578756,92,0.2,17000
896559,24,0.5,21935
635045,31,0.25,18750
628951,92,0.25,33750
740292,31,0.25,23750
943492,92,0.25,17500
1031416,31,0.25,23750
221951,31,0.33,20000
213120,62,0.17,17500
540609,62,0.2,31818
781321,92,0.25,23750
1013563,92,0.25,18750
403647,92,0.2,17000
604820,31,0.2,19000
451358,92,0.2,15000
857565,31,0.25,26250
260222,92,0.17,33333
377197,62,0.2,20000
665428,31,0.5,37500
973957,92,0.25,23750
495986,31,0.4,30000
579808,31,0.4,30000
397370,31,0.2,14000
842182,62,0.25,26250
884638,31,0.25,18750
227705,62,0.17,14166
563980,31,0.2,17000
673951,62,0.25,39772
698241,92,0.25,18750
607514,92,0.2,15000
787136,92,0.25,23750
373032,92,0.2,21000
440831,31,0.2,15000
598045,92,0.2,15000
772745,62,0.25,21250
655950,62,0.25,23750
1008021,92,0.25,21250
827772,31,0.75,60000
227627,62,0.17,17500
468573,62,0.2,15000
626635,31,0.25,18750
601073,62,0.2,15000
825395,62,0.25,26250
950369,62,0.25,18750
820418,62,0.25,17500
499311,92,0.2,14000
775766,62,0.25,21250
834782,92,0.25,18750
264603,62,0.17,14166
894784,31,0.25,18750
1000581,31,0.25,18750
429092,62,0.2,17000
325740,31,0.17,14166
714193,62,0.25,23750
928760,92,0.25,18750
982577,31,0.25,23750
981585,62,0.25,23750
890945,92,0.25,17500
422198,31,0.2,19000
1013193,31,0.25,17500
430864,31,0.2,14000
392717,92,0.2,17000
687151,62,0.25,21250
768723,62,0.25,36250
308403,62,0.17,12500
310619,92,0.33,23333
702408,77,0.25,18750
1041239,92,0.33,23333
773452,92,0.25,18750
918902,31,0.25,21250
206006,31,0.17,17500
303336,62,0.17,12500
629536,62,0.25,17500
367422,31,0.2,17000
205473,31,0.17,24166
377295,62,0.2,15000
920478,62,0.25,18750
442637,31,0.2,19000
193991,62,0.17,20833
810287,62,0.25,18750
369120,92,0.2,14000
604805,62,0.2,15000
263900,92,0.17,14166
958748,31,0.25,18750
311019,92,0.17,12500
522460,62,0.2,15000
840353,92,0.25,18750
915100,62,0.25,18750
953942,92,0.25,18750
920989,31,0.5,42500
415883,62,0.2,20000
608268,31,0.2,15000
702239,92,0.25,23750
493075,92,0.2,25000
239702,92,0.17,12500
964022,31,0.25,17500
337076,92,0.17,15833
551761,92,0.2,15000
689062,92,0.25,26250
641157,31,0.5,35000
224491,62,0.17,17500
551185,92,0.2,19000
236893,31,0.17,14166
752458,31,0.25,18750
851052,31,0.25,26250
312364,31,0.17,12500
1000057,62,0.25,21250
1001944,45,0.25,7903
301716,31,0.17,15833
559492,92,0.2,15000
96594,92,0.14,17857
742074,62,0.5,37419
997950,92,0.25,18750
447894,92,0.2,13000
548439,31,0.4,30000
199067,92,0.17,12500
312401,62,0.17,12500
427830,31,0.4,30000
382024,92,0.2,15000
188442,92,0.17,17500
856929,92,0.25,17500
201651,31,0.33,35000
497666,92,0.2,15000
762062,92,0.25,18750
797453,62,0.25,23750
910282,31,0.25,26250
1046252,31,0.33,31666
938889,31,0.25,9193
404284,92,0.2,15000
412738,62,0.2,17000
831730,62,0.25,28750
718247,62,0.25,17500
192562,62,0.17,20833
979053,31,0.25,18750
756493,62,0.25,18750
760393,92,0.25,18750
443783,31,0.2,19000
655651,31,0.25,18750
461575,92,0.2,23000
516837,31,0.2,21000
1034570,62,0.25,39772
451614,31,0.2,15000
390210,31,0.2,14000
875451,62,0.25,21250
579456,92,0.2,19000
875917,92,0.25,18750
972113,62,0.25,18750
861661,31,0.5,47500
504263,31,0.2,15000
707738,31,0.25,39772
973578,92,0.25,28750
569002,62,0.2,14000
637168,92,0.25,23750
891549,31,0.25,18750
688387,92,0.25,18750
900908,92,0.25,20000
975124,92,0.25,23750
721122,62,0.25,21250
871456,31,0.25,18750
972244,92,0.25,18750
868517,92,0.25,26250
920228,62,0.25,23750
506669,31,0.2,19000
654355,31,0.5,35000
635560,31,0.25,18750
664187,31,0.25,18750
1016200,92,0.25,18750
285888,92,0.17,15833
721662,92,0.25,21250
651929,92,0.25,14250
333112,62,0.17,12500
948312,62,0.25,28750
686667,31,0.25,18750
610206,31,0.25,21250
515685,31,0.2,15000
732843,62,0.25,26250
504369,31,0.2,17000
90379,31,0.14,15000
875034,31,0.25,23750
354939,31,0.17,17500
1026975,62,0.25,23750
97421,92,0.14,19285
388711,92,0.4,25000
269824,31,0.17,14166
516667,31,0.4,24000
919212,31,0.25,18750
134038,92,0.14,17857
788574,92,0.25,18750
397612,92,0.2,21000
947676,62,0.25,18750
1006557,92,0.25,18750
266074,62,0.17,13333
651161,92,0.25,18750
862942,92,0.25,23750
863963,92,0.25,26250
462250,31,0.2,18000
833152,31,0.25,18750
841399,62,0.25,21250
986406,31,0.25,23750
1046857,92,0.33,31666
835514,31,0.25,21250
339559,92,0.17,14166
385681,31,0.4,26000
525393,62,0.2,19000
414142,62,0.2,15000
888228,92,0.25,23750
900962,62,0.25,23750
240963,92,0.17,12500
568284,92,0.2,34000
219418,31,0.33,28333
329916,92,0.17,14166
475171,62,0.2,15000
433837,62,0.2,19000
453355,31,0.2,17000
992363,62,0.25,26250
941884,31,0.25,23750
829616,92,0.25,21250
854957,92,0.25,18750
393784,31,0.2,19000
504813,31,0.4,30000
840368,31,0.25,18750
969886,31,0.25,23750
389466,92,0.2,14000
963799,31,0.25,26250
572805,31,0.2,14000
929460,31,0.5,37500
295434,92,0.17,17500
417136,92,0.2,13000
706614,31,0.5,47500
547741,31,0.2,19000
687266,62,0.25,21250
360260,92,0.17,17500
581803,31,0.4,30000
702745,31,0.25,26250
300555,31,0.33,28333
741312,92,0.25,21250
358364,31,0.17,12500
269706,92,0.17,23863
481816,31,0.2,23000
664786,31,0.5,42500
834067,92,0.25,18750
428598,92,0.2,13000
81986,31,0.14,13571
218918,31,0.33,25000
601299,31,0.2,15000
134387,92,0.14,13571
206870,31,0.17,20833
868163,31,0.25,18750
477265,31,0.2,14000
649812,31,0.5,47500
874779,31,0.25,21250
423314,31,0.4,30000
913163,31,0.25,18750
682058,31,0.25,18750
213540,92,0.17,12500
365480,62,0.2,31818
378439,92,0.2,16000
486033,62,0.2,21000
570006,92,0.2,15000
540667,31,0.2,21000
550237,62,0.2,19000
159987,31,0.29,22857
402004,31,0.2,20000
381268,92,0.2,14000
1005535,62,0.25,21250
816452,31,0.25,26250
188350,62,0.17,12500
591898,62,0.2,19000
383836,31,0.4,26000
391013,62,0.2,14000
499819,92,0.2,19000
914007,92,0.25,23750
514173,62,0.2,15000
715909,92,0.25,21250
883898,31,0.25,23750
279960,31,0.33,28333
849822,31,0.25,21250
659679,62,0.25,18750
348945,62,0.17,17500
566470,31,0.2,21000
660338,31,0.25,23750
829739,62,0.25,18750
1005882,62,0.25,17500
920788,92,0.25,23750
292090,92,0.17,17500
673322,62,0.25,23750
488797,31,0.4,30000
425003,92,0.2,15000
619662,31,0.25,23750
714737,92,0.25,21250
491097,62,0.2,19000
807163,62,0.25,26250
535562,92,0.2,15000
1028132,92,0.25,46250
797232,92,0.25,21250
244384,92,0.17,15833
691835,62,0.25,26250
882399,31,0.25,26250
890705,92,0.25,21250
582321,31,0.2,15000
650890,62,0.25,18750
781935,31,0.5,82500
396417,31,0.4,28000
698680,92,0.25,17500
801955,31,0.25,21250
404910,92,0.2,15000
528412,31,0.2,15000
212438,31,0.33,25000
314735,62,0.17,17500
343403,92,0.17,17500
450388,31,0.2,21000
667945,92,0.25,7500
723555,31,0.25,26250
903656,62,0.25,23750
997297,31,0.5,47500
476075,62,0.2,15000
908783,92,0.25,28750
1042088,92,0.33,25000
782901,62,0.25,21250
392906,31,0.2,14000
304158,31,0.33,25000
180315,31,0.14,11428
865738,62,0.25,18750
438485,92,0.2,15000
379556,62,0.2,17000
638508,92,0.25,23750
710734,71,0.25,5250
739570,92,0.25,18750
733361,31,0.25,17500
935534,31,0.5,47500
297879,31,0.17,12500
724947,62,0.25,17500
177452,31,0.14,10000
529435,31,0.2,15000
328199,92,0.17,14166
828506,62,0.25,13306
1020271,31,0.5,35000
836704,62,0.25,23185
384623,62,0.2,17000
638903,92,0.25,18750
964148,31,0.25,39772
435305,31,0.4,26000
564220,61,0.2,14516
533995,26,0.2,31818
536317,92,0.2,19000
995963,92,0.25,18750
155092,92,0.14,20454
950781,31,0.25,28750
383236,62,0.2,15000
541401,62,0.2,31818
836850,31,0.25,18750
368827,92,0.2,21000
347505,92,0.17,20833
266991,92,0.17,20833
436329,31,0.2,21000
935963,92,0.25,18750
362243,31,0.17,11666
670091,31,0.5,35000
713944,62,0.25,21250
397516,31,0.4,28000
971352,31,0.5,37500
329155,62,0.17,17500
1017896,31,0.75,46250
353247,31,0.17,14166
1030388,92,0.25,23750
136080,62,0.14,13571
483102,31,0.2,19000
710089,31,0.5,35000
807399,31,0.25,21250
990990,35,0.25,2258
1002490,31,0.25,5363
236847,31,0.17,15833
617909,31,0.25,23750
650778,31,0.25,18750
956389,62,0.25,18750
447085,92,0.2,15000
1019162,62,0.5,75568
247817,31,0.17,12500
1035569,62,0.25,17500
473085,92,0.2,15000
1041871,31,0.33,25000
807897,62,0.25,21250
1000233,62,0.25,18750
714600,62,0.25,23750
837171,62,0.25,23750
661910,62,0.25,18750
935159,62,0.25,28750
1018522,62,0.25,7500
1041282,92,0.33,25000
265247,31,0.17,17500
779005,92,0.25,35795
288720,31,0.33,31666
683702,31,0.25,39772
480215,31,0.2,12000
510813,92,0.2,25000
830959,62,0.25,26250
749173,31,0.25,41250
800662,31,0.25,13911
997134,31,0.25,23750
605004,92,0.2,15000
676139,62,0.25,18750
753351,92,0.25,26250
84536,92,0.14,28571
679762,92,0.25,23750
1001413,92,0.25,28750
783004,62,0.25,16854
802074,92,0.25,26250
344994,31,0.33,25000
142375,62,0.14,12142
317858,92,0.17,13333
357533,62,0.17,17500
907177,92,0.25,26250
1036608,31,0.33,41666
92468,31,0.14,15000
685092,31,0.25,21250
681420,92,0.25,18750
816120,31,0.25,39772
304897,92,0.17,12500
756415,62,0.25,18750
719511,31,0.25,21250
795328,62,0.25,7500
254620,62,0.17,12500
789521,92,0.25,21250
824422,31,0.5,37500
518371,62,0.4,25000
482652,92,0.2,19000
617002,92,0.25,18750
225982,31,0.17,14166
379961,31,0.4,42000
668033,62,0.25,17500
733485,92,0.25,26250
994841,92,0.25,17500
391829,92,0.2,14000
308169,92,0.17,14166
593027,92,0.2,15000
989813,31,0.25,18750
527654,31,0.2,21000
199476,92,0.17,17500
433698,92,0.2,14000
520478,31,0.2,17000
752265,31,0.25,21250
320687,31,0.17,13333
391639,92,0.2,15000
932577,31,0.25,23750
390733,92,0.2,15000
848316,62,0.25,28750
1033221,62,0.25,18750
849831,92,0.25,33750
1028096,92,0.25,26250
1039559,62,0.33,25000
492250,62,0.2,14000
929612,31,0.25,23750
242179,62,0.17,14166
385394,31,0.4,26000
213204,62,0.17,11666
819811,31,0.5,37500
860356,31,0.25,18750
443415,92,0.2,15000
1037889,92,0.33,23333
244556,31,0.17,14166
402126,92,0.2,15000
490197,31,0.2,19000
848440,31,0.5,15000
992899,31,0.25,26250
485233,31,0.2,17000
640271,92,0.25,18750
901125,92,0.25,26250
145655,92,0.14,20714
420805,92,0.2,23000
747659,92,0.25,21250
732568,31,0.25,21250
746274,31,0.5,38750
165353,31,0.14,10714
960881,92,0.25,18750
479397,31,0.4,30000
804842,31,0.25,26250
744732,31,0.5,37500
792765,31,0.5,52500
799634,92,0.25,26250
892938,31,0.25,18750
964039,31,0.25,26250
418286,62,0.2,18000
1017819,92,0.25,18750
404501,92,0.2,21000
422713,31,0.6,63454
153431,62,0.14,10714
890308,31,0.25,21250
783775,31,0.25,23750
902184,31,0.25,21250
203624,92,0.17,12500
769062,31,0.25,36250
1030812,31,0.5,52500
769695,62,0.25,18750
952319,31,0.25,18750
718789,62,0.25,22500
196301,92,0.17,12500
217299,92,0.17,12500
807499,31,0.25,21250
683334,92,0.25,21250
1004119,31,0.25,23750
941831,31,0.25,18750
1000393,92,0.25,17500
547228,92,0.2,14000
371998,31,0.2,21000
318987,62,0.17,12500
734537,62,0.25,26250
907417,92,0.25,26250
874070,92,0.25,18750
680650,31,0.25,17500
645160,62,0.25,28750
990639,31,0.25,7500
377054,62,0.2,21000
1011446,92,0.25,18750
413098,62,0.2,12000
1041269,62,0.33,25000
202592,62,0.17,17500
306258,92,0.17,17500
642396,62,0.25,18750
890849,92,0.25,18750
417496,92,0.2,26000
810783,62,0.25,18750
860284,31,0.25,23750
265959,92,0.17,15833
982336,62,0.25,23750
1000178,92,0.25,18750
606696,31,0.4,30000
736600,62,0.25,31818
851419,92,0.25,28750
1014316,62,0.25,18750
366697,92,0.2,21000
207399,92,0.17,12500
656463,31,0.25,18750
262072,62,0.17,12500
411366,31,0.2,14000
632328,31,0.5,47500
718390,31,0.25,36250
317192,62,0.17,19166
943132,92,0.25,28750
1004626,92,0.25,12500
442810,31,0.4,46000
896332,92,0.25,21250
644815,31,0.25,23750
969126,31,0.25,18750
1017229,62,0.25,18750
399466,31,0.2,17000
569305,62,0.2,19000
787995,62,0.25,21250
608617,62,0.2,19000
939473,31,0.25,18750
864167,62,0.25,23750
772566,62,0.25,18750
942701,92,0.25,35795
410064,31,0.2,14000
834640,92,0.25,22500
837496,92,0.25,18750
253961,31,0.17,14166
699421,31,0.5,37500
735002,62,0.25,18750
341904,31,0.17,15000
561873,31,0.4,38000
330736,62,0.17,17500
825044,62,0.25,23750
333626,92,0.17,14166
340099,31,0.17,15833
405769,92,0.2,14000
885369,62,0.25,31250
909468,62,0.25,23750
409256,92,0.2,14000
937030,62,0.25,17500
229306,92,0.17,14166
408471,62,0.2,16000
554310,31,0.2,15000
655734,62,0.25,18750
1023902,31,0.25,22500
525441,31,0.2,15000
658702,92,0.25,25000
764533,62,0.25,23750
280467,31,0.33,28333
934895,92,0.25,18750
903386,92,0.25,18750
982418,62,0.25,18750
1007246,31,0.5,79545
386148,92,0.2,14000
987564,31,0.25,18750
246155,62,0.17,11666
255381,92,0.17,23863
1003713,31,0.25,18750
480389,92,0.2,19000
761928,62,0.25,18750
689870,92,0.25,18750
873238,62,0.25,23750
385153,31,0.4,28000
168278,62,0.14,15000
432334,62,0.2,21000
720907,31,0.25,31818
533027,92,0.2,19000
197125,31,0.33,28333
363747,62,0.2,15000
777575,92,0.25,35795
906554,31,0.25,28750
787930,31,0.25,23750
783547,62,0.25,18750
615716,92,0.25,23750
658544,31,0.5,40000
914012,92,0.25,23750
712300,31,0.25,18750
742123,31,0.25,21250
364408,92,0.2,17000
676539,92,0.25,18750
837415,62,0.25,17500
856511,31,0.5,42500
217384,92,0.17,16515
641508,92,0.25,21250
963634,62,0.25,26250
993754,31,0.25,18750
296614,31,0.17,19166
864076,31,0.25,28750
527973,92,0.2,28636
999339,62,0.25,22500
730952,31,0.5,15000
1038413,92,0.33,25000
352924,31,0.17,15833
186665,31,0.17,12500
504882,31,0.4,30000
993809,31,0.25,17500
162201,31,0.29,30000
728836,62,0.25,21250
524035,62,0.2,15000
417251,31,0.2,17000
651702,92,0.25,18750
832158,31,0.25,23750
950252,60,0.25,44435
271588,31,0.33,25000
459896,92,0.2,15000
156826,62,0.14,12142
669603,92,0.25,23750
1004177,92,0.25,23750
865502,31,0.25,23750
472273,62,0.2,31818
936672,62,0.25,23750
877969,62,0.25,23750
228102,92,0.17,12500
328314,41,0.17,3763
950208,62,0.25,17500
537247,92,0.2,15000
733306,62,0.25,21250
422258,92,0.2,19000
1020462,31,0.25,21250
671618,92,0.25,18750
533522,31,0.2,15000
548719,92,0.2,19000
173323,62,0.14,10714
841271,62,0.25,18750
853256,62,0.25,18750
254550,92,0.17,17500
908270,31,0.5,37500
604629,31,0.2,15000
669583,92,0.25,18750
795493,31,0.25,26250
356504,92,0.17,14166
311761,92,0.17,14166
597183,62,0.4,47636
404492,92,0.2,21000
831273,31,0.25,26250
451538,92,0.2,15000
406555,31,0.2,21000
829533,92,0.25,21250
957023,31,0.5,37500
959844,31,0.5,35000
1040549,92,0.33,25000
748833,62,0.25,21250
887935,62,0.25,26250
547201,31,0.2,15000
838676,62,0.25,18750
828659,62,0.25,21250
356395,92,0.17,14166
147467,92,0.14,13571
434480,62,0.2,17000
641567,92,0.25,17500
847057,62,0.25,23750
579227,92,0.2,21000
784577,62,0.25,23750
455830,92,0.2,15000
357971,92,0.17,17500
333572,62,0.17,19166
387857,92,0.2,18000
574738,92,0.2,15000
805206,62,0.25,18750
1005893,62,0.25,23750
652382,92,0.25,23750
450033,31,0.2,9871
679752,31,0.25,18750
929914,31,0.25,26250
1021651,92,0.25,18750
844462,62,0.25,21250
685129,92,0.25,18750
491703,31,0.2,15000
484949,62,0.4,25000
828486,31,0.25,21250
1032927,92,0.25,18750
228526,31,0.17,12500
190254,31,0.17,12500
221518,92,0.17,15833
450652,31,0.2,19000
436094,92,0.2,14000
442062,31,0.2,20000
514090,92,0.2,15000
